25/4	15+16	loop
8690	1391	3/6
8691	X
8692	1391	4/6
8693	1391	5/6
8694	1392	0/5
8695	1392	1/5
8696	1392	2/5
8697	1392	3/5
8698	1392	4/5
8699	1393	0/6
8700	1393	1/6
8701	1393	2/6
8702	1393	3/6
8703	X
8704	1393	4/6
8705	1393	5/6
8706	1394	0/6
8707	1394	1/6
8708	1394	2/6
8709	1394	3/6
8710	1394	4/6
8711	1394	5/6
8712	1395	0/5
8713	1395	1/5
8714	1395	2/5
8715	1395	3/5
8716	1395	4/5
8717	X
8718	1396	0/6
8719	X
8720	1396	1/6
8721	1396	2/6
8722	1396	3/6
8723	1396	4/6
8724	1396	5/6
8725	1397	0/6
8726	1397	1/6
8727	1397	2/6
8728	1397	3/6
8729	1397	4/6
8730	1397	5/6
8731	1398	0/5
8732	1398	1/5
8733	1398	2/5
8734	1398	3/5
8735	X
8736	1398	4/5
8737	1399	0/6
8738	1399	1/6
8739	1399	2/6
8740	1399	3/6
8741	1399	4/6
8742	1399	5/6
8743	1400	0/5
8744	X
8745	1400	1/5
8746	1400	2/5
8747	1400	3/5
8748	1400	4/5
8749	1401	0/6
8750	1401	1/6
8751	X
8752	1401	2/6
8753	1401	3/6
8754	1401	4/6
8755	1401	5/6
8756	1402	0/6
8757	1402	1/6
8758	1402	2/6
8759	1402	3/6
8760	1402	4/6
8761	1402	5/6
8762	1403	0/5
8763	1403	1/5
8764	1403	2/5
8765	1403	3/5
8766	1403	4/5
8767	X
8768	1404	0/6
8769	1404	1/6
8770	1404	2/6
8771	X
8772	1404	3/6
8773	1404	4/6
8774	1404	5/6
8775	1405	0/6
8776	1405	1/6
8777	1405	2/6
8778	1405	3/6
8779	1405	4/6
8780	1405	5/6
8781	1406	0/5
8782	1406	1/5
8783	X
8784	1406	2/5
8785	1406	3/5
8786	1406	4/5
8787	1407	0/6
8788	1407	1/6
8789	1407	2/6
8790	1407	3/6
8791	1407	4/6
8792	1407	5/6
8793	1408	0/5
8794	1408	1/5
8795	1408	2/5
8796	1408	3/5
8797	X
8798	1408	4/5
8799	X
8800	1409	0/6
8801	1409	1/6
8802	1409	2/6
8803	1409	3/6
8804	1409	4/6
8805	1409	5/6
8806	1410	0/6
8807	1410	1/6
8808	1410	2/6
8809	1410	3/6
8810	1410	4/6
8811	1410	5/6
8812	1411	0/5
8813	1411	1/5
8814	1411	2/5
8815	X
8816	1411	3/5
8817	1411	4/5
8818	1412	0/6
8819	1412	1/6
8820	1412	2/6
8821	1412	3/6
8822	1412	4/6
8823	1412	5/6
8824	X
8825	1413	0/6
8826	1413	1/6
8827	1413	2/6
8828	1413	3/6
8829	1413	4/6
8830	1413	5/6
8831	X
8832	1414	0/5
8833	1414	1/5
8834	1414	2/5
8835	1414	3/5
8836	1414	4/5
8837	1415	0/6
8838	1415	1/6
8839	1415	2/6
8840	1415	3/6
8841	1415	4/6
8842	1415	5/6
8843	1416	0/5
8844	1416	1/5
8845	1416	2/5
8846	1416	3/5
8847	X
8848	1416	4/5
8849	1417	0/6
8850	1417	1/6
8851	X
8852	1417	2/6
8853	1417	3/6
8854	1417	4/6
8855	1417	5/6
8856	1418	0/6
8857	1418	1/6
8858	1418	2/6
8859	1418	3/6
8860	1418	4/6
8861	1418	5/6
8862	1419	0/5
8863	X
8864	1419	1/5
8865	1419	2/5
8866	1419	3/5
8867	1419	4/5
8868	1420	0/6
8869	1420	1/6
8870	1420	2/6
8871	1420	3/6
8872	1420	4/6
8873	1420	5/6
8874	1421	0/6
8875	1421	1/6
8876	1421	2/6
8877	X
8878	1421	3/6
8879	X
8880	1421	4/6
8881	1421	5/6
8882	1422	0/5
8883	1422	1/5
8884	1422	2/5
8885	1422	3/5
8886	1422	4/5
8887	1423	0/6
8888	1423	1/6
8889	1423	2/6
8890	1423	3/6
8891	1423	4/6
8892	1423	5/6
8893	1424	0/5
8894	1424	1/5
8895	X
8896	1424	2/5
8897	1424	3/5
8898	1424	4/5
8899	1425	0/6
8900	1425	1/6
8901	1425	2/6
8902	1425	3/6
8903	1425	4/6
8904	X
8905	1425	5/6
8906	1426	0/6
8907	1426	1/6
8908	1426	2/6
8909	1426	3/6
8910	1426	4/6
8911	X
8912	1426	5/6
8913	1427	0/5
8914	1427	1/5
8915	1427	2/5
8916	1427	3/5
8917	1427	4/5
8918	1428	0/6
8919	1428	1/6
8920	1428	2/6
8921	1428	3/6
8922	1428	4/6
8923	1428	5/6
8924	1429	0/6
8925	1429	1/6
8926	1429	2/6
8927	X
8928	1429	3/6
8929	1429	4/6
8930	1429	5/6
8931	X
8932	1430	0/5
8933	1430	1/5
8934	1430	2/5
8935	1430	3/5
8936	1430	4/5
8937	1431	0/6
8938	1431	1/6
8939	1431	2/6
8940	1431	3/6
8941	1431	4/6
8942	1431	5/6
8943	X
8944	1432	0/5
8945	1432	1/5
8946	1432	2/5
8947	1432	3/5
8948	1432	4/5
8949	1433	0/6
8950	1433	1/6
8951	1433	2/6
8952	1433	3/6
8953	1433	4/6
8954	1433	5/6
8955	1434	0/6
8956	1434	1/6
8957	X
8958	1434	2/6
8959	X
8960	1434	3/6
8961	1434	4/6
8962	1434	5/6
8963	1435	0/5
8964	1435	1/5
8965	1435	2/5
8966	1435	3/5
8967	1435	4/5
8968	1436	0/6
8969	1436	1/6
8970	1436	2/6
8971	1436	3/6
8972	1436	4/6
8973	1436	5/6
8974	1437	0/6
8975	X
8976	1437	1/6
8977	1437	2/6
8978	1437	3/6
8979	1437	4/6
8980	1437	5/6
8981	1438	0/5
8982	1438	1/5
8983	1438	2/5
8984	X
8985	1438	3/5
8986	1438	4/5
8987	1439	0/6
8988	1439	1/6
8989	1439	2/6
8990	1439	3/6
8991	X
8992	1439	4/6
8993	1439	5/6
8994	1440	0/5
8995	1440	1/5
8996	1440	2/5
8997	1440	3/5
8998	1440	4/5
8999	1441	0/6
9000	1441	1/6
9001	1441	2/6
9002	1441	3/6
9003	1441	4/6
9004	1441	5/6
9005	1442	0/6
9006	1442	1/6
9007	X
9008	1442	2/6
9009	1442	3/6
9010	1442	4/6
9011	X
9012	1442	5/6
9013	1443	0/5
9014	1443	1/5
9015	1443	2/5
9016	1443	3/5
9017	1443	4/5
9018	1444	0/6
9019	1444	1/6
9020	1444	2/6
9021	1444	3/6
9022	1444	4/6
9023	X
9024	1444	5/6
9025	1445	0/6
9026	1445	1/6
9027	1445	2/6
9028	1445	3/6
9029	1445	4/6
9030	1445	5/6
9031	1446	0/5
9032	1446	1/5
9033	1446	2/5
9034	1446	3/5
9035	1446	4/5
9036	1447	0/6
9037	X
9038	1447	1/6
9039	X
9040	1447	2/6
9041	1447	3/6
9042	1447	4/6
9043	1447	5/6
9044	1448	0/5
9045	1448	1/5
9046	1448	2/5
9047	1448	3/5
9048	1448	4/5
9049	1449	0/6
9050	1449	1/6
9051	1449	2/6
9052	1449	3/6
9053	1449	4/6
9054	1449	5/6
9055	X
9056	1450	0/6
9057	1450	1/6
9058	1450	2/6
9059	1450	3/6
9060	1450	4/6
9061	1450	5/6
9062	1451	0/5
9063	1451	1/5
9064	X
9065	1451	2/5
9066	1451	3/5
9067	1451	4/5
9068	1452	0/6
9069	1452	1/6
9070	1452	2/6
9071	X
9072	1452	3/6
9073	1452	4/6
9074	1452	5/6
9075	1453	0/6
9076	1453	1/6
9077	1453	2/6
9078	1453	3/6
9079	1453	4/6
9080	1453	5/6
9081	1454	0/5
9082	1454	1/5
9083	1454	2/5
9084	1454	3/5
9085	1454	4/5
9086	1455	0/6
9087	X
9088	1455	1/6
9089	1455	2/6
9090	1455	3/6
9091	X
9092	1455	4/6
9093	1455	5/6
9094	1456	0/5
9095	1456	1/5
9096	1456	2/5
9097	1456	3/5
9098	1456	4/5
9099	1457	0/6
9100	1457	1/6
9101	1457	2/6
9102	1457	3/6
9103	X
9104	1457	4/6
9105	1457	5/6
9106	1458	0/6
9107	1458	1/6
9108	1458	2/6
9109	1458	3/6
9110	1458	4/6
9111	1458	5/6
9112	1459	0/5
9113	1459	1/5
9114	1459	2/5
9115	1459	3/5
9116	1459	4/5
9117	X
9118	1460	0/6
9119	X
9120	1460	1/6
9121	1460	2/6
9122	1460	3/6
9123	1460	4/6
9124	1460	5/6
9125	1461	0/6
9126	1461	1/6
9127	1461	2/6
9128	1461	3/6
9129	1461	4/6
9130	1461	5/6
9131	1462	0/5
9132	1462	1/5
9133	1462	2/5
9134	1462	3/5
9135	X
9136	1462	4/5
9137	1463	0/6
9138	1463	1/6
9139	1463	2/6
9140	1463	3/6
9141	1463	4/6
9142	1463	5/6
9143	1464	0/5
9144	X
9145	1464	1/5
9146	1464	2/5
9147	1464	3/5
9148	1464	4/5
9149	1465	0/6
9150	1465	1/6
9151	X
9152	1465	2/6
9153	1465	3/6
9154	1465	4/6
9155	1465	5/6
9156	1466	0/6
9157	1466	1/6
9158	1466	2/6
9159	1466	3/6
9160	1466	4/6
9161	1466	5/6
9162	1467	0/5
9163	1467	1/5
9164	1467	2/5
9165	1467	3/5
9166	1467	4/5
9167	X
9168	1468	0/6
9169	1468	1/6
9170	1468	2/6
9171	X
9172	1468	3/6
9173	1468	4/6
9174	1468	5/6
9175	1469	0/6
9176	1469	1/6
9177	1469	2/6
9178	1469	3/6
9179	1469	4/6
9180	1469	5/6
9181	1470	0/5
9182	1470	1/5
9183	X
9184	1470	2/5
9185	1470	3/5
9186	1470	4/5
9187	1471	0/6
9188	1471	1/6
9189	1471	2/6
9190	1471	3/6
9191	1471	4/6
9192	1471	5/6
9193	1472	0/5
9194	1472	1/5
9195	1472	2/5
9196	1472	3/5
9197	X
9198	1472	4/5
9199	X
9200	1473	0/6
9201	1473	1/6
9202	1473	2/6
9203	1473	3/6
9204	1473	4/6
9205	1473	5/6
9206	1474	0/6
9207	1474	1/6
9208	1474	2/6
9209	1474	3/6
9210	1474	4/6
9211	1474	5/6
9212	1475	0/5
9213	1475	1/5
9214	1475	2/5
9215	X
9216	1475	3/5
9217	1475	4/5
9218	1476	0/6
9219	1476	1/6
9220	1476	2/6
9221	1476	3/6
9222	1476	4/6
9223	1476	5/6
9224	X
9225	1477	0/6
9226	1477	1/6
9227	1477	2/6
9228	1477	3/6
9229	1477	4/6
9230	1477	5/6
9231	X
9232	1478	0/5
9233	1478	1/5
9234	1478	2/5
9235	1478	3/5
9236	1478	4/5
9237	1479	0/6
9238	1479	1/6
9239	1479	2/6
9240	1479	3/6
9241	1479	4/6
9242	1479	5/6
9243	1480	0/5
9244	1480	1/5
9245	1480	2/5
9246	1480	3/5
9247	X
9248	1480	4/5
9249	1481	0/6
9250	1481	1/6
9251	X
9252	1481	2/6
9253	1481	3/6
9254	1481	4/6
9255	1481	5/6
9256	1482	0/6
9257	1482	1/6
9258	1482	2/6
9259	1482	3/6
9260	1482	4/6
9261	1482	5/6
9262	1483	0/5
9263	X
9264	1483	1/5
9265	1483	2/5
9266	1483	3/5
9267	1483	4/5
9268	1484	0/6
9269	1484	1/6
9270	1484	2/6
9271	1484	3/6
9272	1484	4/6
9273	1484	5/6
9274	1485	0/6
9275	1485	1/6
9276	1485	2/6
9277	X
9278	1485	3/6
9279	X
9280	1485	4/6
9281	1485	5/6
9282	1486	0/5
9283	1486	1/5
9284	1486	2/5
9285	1486	3/5
9286	1486	4/5
9287	1487	0/6
9288	1487	1/6
9289	1487	2/6
9290	1487	3/6
9291	1487	4/6
9292	1487	5/6
9293	1488	0/5
9294	1488	1/5
9295	X
9296	1488	2/5
9297	1488	3/5
9298	1488	4/5
9299	1489	0/6
9300	1489	1/6
9301	1489	2/6
9302	1489	3/6
9303	1489	4/6
9304	X
9305	1489	5/6
9306	1490	0/6
9307	1490	1/6
9308	1490	2/6
9309	1490	3/6
9310	1490	4/6
9311	X
9312	1490	5/6
9313	1491	0/5
9314	1491	1/5
9315	1491	2/5
9316	1491	3/5
9317	1491	4/5
9318	1492	0/6
9319	1492	1/6
9320	1492	2/6
9321	1492	3/6
9322	1492	4/6
9323	1492	5/6
9324	1493	0/6
9325	1493	1/6
9326	1493	2/6
9327	X
9328	1493	3/6
9329	1493	4/6
9330	1493	5/6
9331	X
9332	1494	0/5
9333	1494	1/5
9334	1494	2/5
9335	1494	3/5
9336	1494	4/5
9337	1495	0/6
9338	1495	1/6
9339	1495	2/6
9340	1495	3/6
9341	1495	4/6
9342	1495	5/6
9343	X
9344	1496	0/5
9345	1496	1/5
9346	1496	2/5
9347	1496	3/5
9348	1496	4/5
9349	1497	0/6
9350	1497	1/6
9351	1497	2/6
9352	1497	3/6
9353	1497	4/6
9354	1497	5/6
9355	1498	0/6
9356	1498	1/6
9357	X
9358	1498	2/6
9359	X
9360	1498	3/6
9361	1498	4/6
9362	1498	5/6
9363	1499	0/5
9364	1499	1/5
9365	1499	2/5
9366	1499	3/5
9367	1499	4/5
9368	1500	0/6
9369	1500	1/6
9370	1500	2/6
9371	1500	3/6
9372	1500	4/6
9373	1500	5/6
9374	1501	0/6
9375	X
9376	1501	1/6
9377	1501	2/6
9378	1501	3/6
9379	1501	4/6
9380	1501	5/6
9381	1502	0/5
9382	1502	1/5
9383	1502	2/5
9384	X
9385	1502	3/5
9386	1502	4/5
9387	1503	0/6
9388	1503	1/6
9389	1503	2/6
9390	1503	3/6
9391	X
9392	1503	4/6
9393	1503	5/6
9394	1504	0/5
9395	1504	1/5
9396	1504	2/5
9397	1504	3/5
9398	1504	4/5
9399	1505	0/6
9400	1505	1/6
9401	1505	2/6
9402	1505	3/6
9403	1505	4/6
9404	1505	5/6
9405	1506	0/6
9406	1506	1/6
9407	X
9408	1506	2/6
9409	1506	3/6
9410	1506	4/6
9411	X
9412	1506	5/6
9413	1507	0/5
9414	1507	1/5
9415	1507	2/5
9416	1507	3/5
9417	1507	4/5
9418	1508	0/6
9419	1508	1/6
9420	1508	2/6
9421	1508	3/6
9422	1508	4/6
9423	X
9424	1508	5/6
9425	1509	0/6
9426	1509	1/6
9427	1509	2/6
9428	1509	3/6
9429	1509	4/6
9430	1509	5/6
9431	1510	0/5
9432	1510	1/5
9433	1510	2/5
9434	1510	3/5
9435	1510	4/5
9436	1511	0/6
9437	X
9438	1511	1/6
9439	X
9440	1511	2/6
9441	1511	3/6
9442	1511	4/6
9443	1511	5/6
9444	1512	0/5
9445	1512	1/5
9446	1512	2/5
9447	1512	3/5
9448	1512	4/5
9449	1513	0/6
9450	1513	1/6
9451	1513	2/6
9452	1513	3/6
9453	1513	4/6
9454	1513	5/6
9455	X
9456	1514	0/6
9457	1514	1/6
9458	1514	2/6
9459	1514	3/6
9460	1514	4/6
9461	1514	5/6
9462	1515	0/5
9463	1515	1/5
9464	X
9465	1515	2/5
9466	1515	3/5
9467	1515	4/5
9468	1516	0/6
9469	1516	1/6
9470	1516	2/6
9471	X
9472	1516	3/6
9473	1516	4/6
9474	1516	5/6
9475	1517	0/6
9476	1517	1/6
9477	1517	2/6
9478	1517	3/6
9479	1517	4/6
9480	1517	5/6
9481	1518	0/5
9482	1518	1/5
9483	1518	2/5
9484	1518	3/5
9485	1518	4/5
9486	1519	0/6
9487	X
9488	1519	1/6
9489	1519	2/6
9490	1519	3/6
9491	X
9492	1519	4/6
9493	1519	5/6
9494	1520	0/5
9495	1520	1/5
9496	1520	2/5
9497	1520	3/5
9498	1520	4/5
9499	1521	0/6
9500	1521	1/6
9501	1521	2/6
9502	1521	3/6
9503	X
9504	1521	4/6
9505	1521	5/6
9506	1522	0/6
9507	1522	1/6
9508	1522	2/6
9509	1522	3/6
9510	1522	4/6
9511	1522	5/6
9512	1523	0/5
9513	1523	1/5
9514	1523	2/5
9515	1523	3/5
9516	1523	4/5
9517	X
9518	1524	0/6
9519	X
9520	1524	1/6
9521	1524	2/6
9522	1524	3/6
9523	1524	4/6
9524	1524	5/6
9525	1525	0/6
9526	1525	1/6
9527	1525	2/6
9528	1525	3/6
9529	1525	4/6
9530	1525	5/6
9531	1526	0/5
9532	1526	1/5
9533	1526	2/5
9534	1526	3/5
9535	X
9536	1526	4/5
9537	1527	0/6
9538	1527	1/6
9539	1527	2/6
9540	1527	3/6
9541	1527	4/6
9542	1527	5/6
9543	1528	0/5
9544	X
9545	1528	1/5
9546	1528	2/5
9547	1528	3/5
9548	1528	4/5
9549	1529	0/6
9550	1529	1/6
9551	X
9552	1529	2/6
9553	1529	3/6
9554	1529	4/6
9555	1529	5/6
9556	1530	0/6
9557	1530	1/6
9558	1530	2/6
9559	1530	3/6
9560	1530	4/6
9561	1530	5/6
9562	1531	0/5
9563	1531	1/5
9564	1531	2/5
9565	1531	3/5
9566	1531	4/5
9567	X
9568	1532	0/6
9569	1532	1/6
9570	1532	2/6
9571	X
9572	1532	3/6
9573	1532	4/6
9574	1532	5/6
9575	1533	0/6
9576	1533	1/6
9577	1533	2/6
9578	1533	3/6
9579	1533	4/6
9580	1533	5/6
9581	1534	0/5
9582	1534	1/5
9583	X
9584	1534	2/5
9585	1534	3/5
9586	1534	4/5
9587	1535	0/6
9588	1535	1/6
9589	1535	2/6
9590	1535	3/6
9591	1535	4/6
9592	1535	5/6
9593	1536	0/5
9594	1536	1/5
9595	1536	2/5
9596	1536	3/5
9597	X
9598	1536	4/5
9599	X
9600	1537	0/6
9601	1537	1/6
9602	1537	2/6
9603	1537	3/6
9604	1537	4/6
9605	1537	5/6
9606	1538	0/6
9607	1538	1/6
9608	1538	2/6
9609	1538	3/6
9610	1538	4/6
9611	1538	5/6
9612	1539	0/5
9613	1539	1/5
9614	1539	2/5
9615	X
9616	1539	3/5
9617	1539	4/5
9618	1540	0/6
9619	1540	1/6
9620	1540	2/6
9621	1540	3/6
9622	1540	4/6
9623	1540	5/6
9624	X
9625	1541	0/6
9626	1541	1/6
9627	1541	2/6
9628	1541	3/6
9629	1541	4/6
9630	1541	5/6
9631	X
9632	1542	0/5
9633	1542	1/5
9634	1542	2/5
9635	1542	3/5
9636	1542	4/5
9637	1543	0/6
9638	1543	1/6
9639	1543	2/6
9640	1543	3/6
9641	1543	4/6
9642	1543	5/6
9643	1544	0/5
9644	1544	1/5
9645	1544	2/5
9646	1544	3/5
9647	X
9648	1544	4/5
9649	1545	0/6
9650	1545	1/6
9651	X
9652	1545	2/6
9653	1545	3/6
9654	1545	4/6
9655	1545	5/6
9656	1546	0/6
9657	1546	1/6
9658	1546	2/6
9659	1546	3/6
9660	1546	4/6
9661	1546	5/6
9662	1547	0/5
9663	X
9664	1547	1/5
9665	1547	2/5
9666	1547	3/5
9667	1547	4/5
9668	1548	0/6
9669	1548	1/6
9670	1548	2/6
9671	1548	3/6
9672	1548	4/6
9673	1548	5/6
9674	1549	0/6
9675	1549	1/6
9676	1549	2/6
9677	X
9678	1549	3/6
9679	X
9680	1549	4/6
9681	1549	5/6
9682	1550	0/5
9683	1550	1/5
9684	1550	2/5
9685	1550	3/5
9686	1550	4/5
9687	1551	0/6
9688	1551	1/6
9689	1551	2/6
9690	1551	3/6
9691	1551	4/6
9692	1551	5/6
9693	1552	0/5
9694	1552	1/5
9695	X
9696	1552	2/5
9697	1552	3/5
9698	1552	4/5
9699	1553	0/6
9700	1553	1/6
9701	1553	2/6
9702	1553	3/6
9703	1553	4/6
9704	X
9705	1553	5/6
9706	1554	0/6
9707	1554	1/6
9708	1554	2/6
9709	1554	3/6
9710	1554	4/6
9711	X
9712	1554	5/6
9713	1555	0/5
9714	1555	1/5
9715	1555	2/5
9716	1555	3/5
9717	1555	4/5
9718	1556	0/6
9719	1556	1/6
9720	1556	2/6
9721	1556	3/6
9722	1556	4/6
9723	1556	5/6
9724	1557	0/6
9725	1557	1/6
9726	1557	2/6
9727	X
9728	1557	3/6
9729	1557	4/6
9730	1557	5/6
9731	X
9732	1558	0/5
9733	1558	1/5
9734	1558	2/5
9735	1558	3/5
9736	1558	4/5
9737	1559	0/6
9738	1559	1/6
9739	1559	2/6
9740	1559	3/6
9741	1559	4/6
9742	1559	5/6
9743	X
9744	1560	0/5
9745	1560	1/5
9746	1560	2/5
9747	1560	3/5
9748	1560	4/5
9749	1561	0/6
9750	1561	1/6
9751	1561	2/6
9752	1561	3/6
9753	1561	4/6
9754	1561	5/6
9755	1562	0/6
9756	1562	1/6
9757	X
9758	1562	2/6
9759	X
9760	1562	3/6
9761	1562	4/6
9762	1562	5/6
9763	1563	0/5
9764	1563	1/5
9765	1563	2/5
9766	1563	3/5
9767	1563	4/5
9768	1564	0/6
9769	1564	1/6
9770	1564	2/6
9771	1564	3/6
9772	1564	4/6
9773	1564	5/6
9774	1565	0/6
9775	X
9776	1565	1/6
9777	1565	2/6
9778	1565	3/6
9779	1565	4/6
9780	1565	5/6
9781	1566	0/5
9782	1566	1/5
9783	1566	2/5
9784	X
9785	1566	3/5
9786	1566	4/5
9787	1567	0/6
9788	1567	1/6
9789	1567	2/6
9790	1567	3/6
9791	X
9792	1567	4/6
9793	1567	5/6
9794	1568	0/5
9795	1568	1/5
9796	1568	2/5
9797	1568	3/5
9798	1568	4/5
9799	1569	0/6
9800	1569	1/6
9801	1569	2/6
9802	1569	3/6
9803	1569	4/6
9804	1569	5/6
9805	1570	0/6
9806	1570	1/6
9807	X
9808	1570	2/6
9809	1570	3/6
9810	1570	4/6
9811	X
9812	1570	5/6
9813	1571	0/5
9814	1571	1/5
9815	1571	2/5
9816	1571	3/5
9817	1571	4/5
9818	1572	0/6
9819	1572	1/6
9820	1572	2/6
9821	1572	3/6
9822	1572	4/6
9823	X
9824	1572	5/6
9825	1573	0/6
9826	1573	1/6
9827	1573	2/6
9828	1573	3/6
9829	1573	4/6
9830	1573	5/6
9831	1574	0/5
9832	1574	1/5
9833	1574	2/5
9834	1574	3/5
9835	1574	4/5
9836	1575	0/6
9837	X
9838	1575	1/6
9839	X
9840	1575	2/6
9841	1575	3/6
9842	1575	4/6
9843	1575	5/6
9844	1576	0/5
9845	1576	1/5
9846	1576	2/5
9847	1576	3/5
9848	1576	4/5
9849	1577	0/6
9850	1577	1/6
9851	1577	2/6
9852	1577	3/6
9853	1577	4/6
9854	1577	5/6
9855	X
9856	1578	0/6
9857	1578	1/6
9858	1578	2/6
9859	1578	3/6
9860	1578	4/6
9861	1578	5/6
9862	1579	0/5
9863	1579	1/5
9864	X
9865	1579	2/5
9866	1579	3/5
9867	1579	4/5
9868	1580	0/6
9869	1580	1/6
9870	1580	2/6
9871	X
9872	1580	3/6
9873	1580	4/6
9874	1580	5/6
9875	1581	0/6
9876	1581	1/6
9877	1581	2/6
9878	1581	3/6
9879	1581	4/6
9880	1581	5/6
9881	1582	0/5
9882	1582	1/5
9883	1582	2/5
9884	1582	3/5
9885	1582	4/5
9886	1583	0/6
9887	X
9888	1583	1/6
9889	1583	2/6
9890	1583	3/6
9891	X
9892	1583	4/6
9893	1583	5/6
9894	1584	0/5
9895	1584	1/5
9896	1584	2/5
9897	1584	3/5
9898	1584	4/5
9899	1585	0/6
9900	1585	1/6
9901	1585	2/6
9902	1585	3/6
9903	X
9904	1585	4/6
9905	1585	5/6
9906	1586	0/6
9907	1586	1/6
9908	1586	2/6
9909	1586	3/6
9910	1586	4/6
9911	1586	5/6
9912	1587	0/5
9913	1587	1/5
9914	1587	2/5
9915	1587	3/5
9916	1587	4/5
9917	X
9918	1588	0/6
9919	X
9920	1588	1/6
9921	1588	2/6
9922	1588	3/6
9923	1588	4/6
9924	1588	5/6
9925	1589	0/6
9926	1589	1/6
9927	1589	2/6
9928	1589	3/6
9929	1589	4/6
9930	1589	5/6
9931	1590	0/5
9932	1590	1/5
9933	1590	2/5
9934	1590	3/5
9935	X
9936	1590	4/5
9937	1591	0/6
9938	1591	1/6
9939	1591	2/6
9940	1591	3/6
9941	1591	4/6
9942	1591	5/6
9943	1592	0/5
9944	X
9945	1592	1/5
9946	1592	2/5
9947	1592	3/5
9948	1592	4/5
9949	1593	0/6
9950	1593	1/6
9951	X
9952	1593	2/6
9953	1593	3/6
9954	1593	4/6
9955	1593	5/6
9956	1594	0/6
9957	1594	1/6
9958	1594	2/6
9959	1594	3/6
9960	1594	4/6
9961	1594	5/6
9962	1595	0/5
9963	1595	1/5
9964	1595	2/5
9965	1595	3/5
9966	1595	4/5
9967	X
9968	1596	0/6
9969	1596	1/6
9970	1596	2/6
9971	X
9972	1596	3/6
9973	1596	4/6
9974	1596	5/6
9975	1597	0/6
9976	1597	1/6
9977	1597	2/6
9978	1597	3/6
9979	1597	4/6
9980	1597	5/6
9981	1598	0/5
9982	1598	1/5
9983	X
9984	1598	2/5
9985	1598	3/5
9986	1598	4/5
9987	1599	0/6
9988	1599	1/6
9989	1599	2/6
9990	1599	3/6
9991	1599	4/6
9992	1599	5/6
9993	1600	0/5
9994	1600	1/5
9995	1600	2/5
9996	1600	3/5
9997	X
9998	1600	4/5
9999	X
10000	1601	0/6
10001	1601	1/6
10002	1601	2/6
10003	1601	3/6
10004	1601	4/6
10005	1601	5/6
10006	1602	0/6
10007	1602	1/6
10008	1602	2/6
10009	1602	3/6
10010	1602	4/6
10011	1602	5/6
10012	1603	0/5
10013	1603	1/5
10014	1603	2/5
10015	X
10016	1603	3/5
10017	1603	4/5
10018	1604	0/6
10019	1604	1/6
10020	1604	2/6
10021	1604	3/6
10022	1604	4/6
10023	1604	5/6
10024	X
10025	1605	0/6
10026	1605	1/6
10027	1605	2/6
10028	1605	3/6
10029	1605	4/6
10030	1605	5/6
10031	X
10032	1606	0/5
10033	1606	1/5
10034	1606	2/5
10035	1606	3/5
10036	1606	4/5
10037	1607	0/6
10038	1607	1/6
10039	1607	2/6
10040	1607	3/6
10041	1607	4/6
10042	1607	5/6
10043	1608	0/5
10044	1608	1/5
10045	1608	2/5
10046	1608	3/5
10047	X
10048	1608	4/5
10049	1609	0/6
10050	1609	1/6
10051	X
10052	1609	2/6
10053	1609	3/6
10054	1609	4/6
10055	1609	5/6
10056	1610	0/6
10057	1610	1/6
10058	1610	2/6
10059	1610	3/6
10060	1610	4/6
10061	1610	5/6
10062	1611	0/5
10063	X
10064	1611	1/5
10065	1611	2/5
10066	1611	3/5
10067	1611	4/5
10068	1612	0/6
10069	1612	1/6
10070	1612	2/6
10071	1612	3/6
10072	1612	4/6
10073	1612	5/6
10074	1613	0/6
10075	1613	1/6
10076	1613	2/6
10077	X
10078	1613	3/6
10079	X
10080	1613	4/6
10081	1613	5/6
10082	1614	0/5
10083	1614	1/5
10084	1614	2/5
10085	1614	3/5
10086	1614	4/5
10087	1615	0/6
10088	1615	1/6
10089	1615	2/6
10090	1615	3/6
10091	1615	4/6
10092	1615	5/6
10093	1616	0/5
10094	1616	1/5
10095	X
10096	1616	2/5
10097	1616	3/5
10098	1616	4/5
10099	1617	0/6
10100	1617	1/6
10101	1617	2/6
10102	1617	3/6
10103	1617	4/6
10104	X
10105	1617	5/6
10106	1618	0/6
10107	1618	1/6
10108	1618	2/6
10109	1618	3/6
10110	1618	4/6
10111	X
10112	1618	5/6
10113	1619	0/5
10114	1619	1/5
10115	1619	2/5
10116	1619	3/5
10117	1619	4/5
10118	1620	0/6
10119	1620	1/6
10120	1620	2/6
10121	1620	3/6
10122	1620	4/6
10123	1620	5/6
10124	1621	0/6
10125	1621	1/6
10126	1621	2/6
10127	X
10128	1621	3/6
10129	1621	4/6
10130	1621	5/6
10131	X
10132	1622	0/5
10133	1622	1/5
10134	1622	2/5
10135	1622	3/5
10136	1622	4/5
10137	1623	0/6
10138	1623	1/6
10139	1623	2/6
10140	1623	3/6
10141	1623	4/6
10142	1623	5/6
10143	X
10144	1624	0/5
10145	1624	1/5
10146	1624	2/5
10147	1624	3/5
10148	1624	4/5
10149	1625	0/6
10150	1625	1/6
10151	1625	2/6
10152	1625	3/6
10153	1625	4/6
10154	1625	5/6
10155	1626	0/6
10156	1626	1/6
10157	X
10158	1626	2/6
10159	X
10160	1626	3/6
10161	1626	4/6
