25/4	15+16	loop
61192	9790	0/6
61193	9790	1/6
61194	9790	2/6
61195	9790	3/6
61196	9790	4/6
61197	9790	5/6
61198	9791	0/6
61199	X
61200	9791	1/6
61201	9791	2/6
61202	9791	3/6
61203	9791	4/6
61204	9791	5/6
61205	9792	0/5
61206	9792	1/5
61207	9792	2/5
61208	X
61209	9792	3/5
61210	9792	4/5
61211	9793	0/6
61212	9793	1/6
61213	9793	2/6
61214	9793	3/6
61215	X
61216	9793	4/6
61217	9793	5/6
61218	9794	0/5
61219	9794	1/5
61220	9794	2/5
61221	9794	3/5
61222	9794	4/5
61223	9795	0/6
61224	9795	1/6
61225	9795	2/6
61226	9795	3/6
61227	9795	4/6
61228	9795	5/6
61229	9796	0/6
61230	9796	1/6
61231	X
61232	9796	2/6
61233	9796	3/6
61234	9796	4/6
61235	X
61236	9796	5/6
61237	9797	0/5
61238	9797	1/5
61239	9797	2/5
61240	9797	3/5
61241	9797	4/5
61242	9798	0/6
61243	9798	1/6
61244	9798	2/6
61245	9798	3/6
61246	9798	4/6
61247	X
61248	9798	5/6
61249	9799	0/6
61250	9799	1/6
61251	9799	2/6
61252	9799	3/6
61253	9799	4/6
61254	9799	5/6
61255	9800	0/5
61256	9800	1/5
61257	9800	2/5
61258	9800	3/5
61259	9800	4/5
61260	9801	0/6
61261	X
61262	9801	1/6
61263	X
61264	9801	2/6
61265	9801	3/6
61266	9801	4/6
61267	9801	5/6
61268	9802	0/5
61269	9802	1/5
61270	9802	2/5
61271	9802	3/5
61272	9802	4/5
61273	9803	0/6
61274	9803	1/6
61275	9803	2/6
61276	9803	3/6
61277	9803	4/6
61278	9803	5/6
61279	X
61280	9804	0/6
61281	9804	1/6
61282	9804	2/6
61283	9804	3/6
61284	9804	4/6
61285	9804	5/6
61286	9805	0/5
61287	9805	1/5
61288	X
61289	9805	2/5
61290	9805	3/5
61291	9805	4/5
61292	9806	0/6
61293	9806	1/6
61294	9806	2/6
61295	X
61296	9806	3/6
61297	9806	4/6
61298	9806	5/6
61299	9807	0/6
61300	9807	1/6
61301	9807	2/6
61302	9807	3/6
61303	9807	4/6
61304	9807	5/6
61305	9808	0/5
61306	9808	1/5
61307	9808	2/5
61308	9808	3/5
61309	9808	4/5
61310	9809	0/6
61311	X
61312	9809	1/6
61313	9809	2/6
61314	9809	3/6
61315	X
61316	9809	4/6
61317	9809	5/6
61318	9810	0/5
61319	9810	1/5
61320	9810	2/5
61321	9810	3/5
61322	9810	4/5
61323	9811	0/6
61324	9811	1/6
61325	9811	2/6
61326	9811	3/6
61327	X
61328	9811	4/6
61329	9811	5/6
61330	9812	0/6
61331	9812	1/6
61332	9812	2/6
61333	9812	3/6
61334	9812	4/6
61335	9812	5/6
61336	9813	0/5
61337	9813	1/5
61338	9813	2/5
61339	9813	3/5
61340	9813	4/5
61341	X
61342	9814	0/6
61343	X
61344	9814	1/6
61345	9814	2/6
61346	9814	3/6
61347	9814	4/6
61348	9814	5/6
61349	9815	0/6
61350	9815	1/6
61351	9815	2/6
61352	9815	3/6
61353	9815	4/6
61354	9815	5/6
61355	9816	0/5
61356	9816	1/5
61357	9816	2/5
61358	9816	3/5
61359	X
61360	9816	4/5
61361	9817	0/6
61362	9817	1/6
61363	9817	2/6
61364	9817	3/6
61365	9817	4/6
61366	9817	5/6
61367	9818	0/5
61368	X
61369	9818	1/5
61370	9818	2/5
61371	9818	3/5
61372	9818	4/5
61373	9819	0/6
61374	9819	1/6
61375	X
61376	9819	2/6
61377	9819	3/6
61378	9819	4/6
61379	9819	5/6
61380	9820	0/6
61381	9820	1/6
61382	9820	2/6
61383	9820	3/6
61384	9820	4/6
61385	9820	5/6
61386	9821	0/5
61387	9821	1/5
61388	9821	2/5
61389	9821	3/5
61390	9821	4/5
61391	X
61392	9822	0/6
61393	9822	1/6
61394	9822	2/6
61395	X
61396	9822	3/6
61397	9822	4/6
61398	9822	5/6
61399	9823	0/6
61400	9823	1/6
61401	9823	2/6
61402	9823	3/6
61403	9823	4/6
61404	9823	5/6
61405	9824	0/5
61406	9824	1/5
61407	X
61408	9824	2/5
61409	9824	3/5
61410	9824	4/5
61411	9825	0/6
61412	9825	1/6
61413	9825	2/6
61414	9825	3/6
61415	9825	4/6
61416	9825	5/6
61417	9826	0/5
61418	9826	1/5
61419	9826	2/5
61420	9826	3/5
61421	X
61422	9826	4/5
61423	X
61424	9827	0/6
61425	9827	1/6
61426	9827	2/6
61427	9827	3/6
61428	9827	4/6
61429	9827	5/6
61430	9828	0/6
61431	9828	1/6
61432	9828	2/6
61433	9828	3/6
61434	9828	4/6
61435	9828	5/6
61436	9829	0/5
61437	9829	1/5
61438	9829	2/5
61439	X
61440	9829	3/5
61441	9829	4/5
61442	9830	0/6
61443	9830	1/6
61444	9830	2/6
61445	9830	3/6
61446	9830	4/6
61447	9830	5/6
61448	X
61449	9831	0/6
61450	9831	1/6
61451	9831	2/6
61452	9831	3/6
61453	9831	4/6
61454	9831	5/6
61455	X
61456	9832	0/5
61457	9832	1/5
61458	9832	2/5
61459	9832	3/5
61460	9832	4/5
61461	9833	0/6
61462	9833	1/6
61463	9833	2/6
61464	9833	3/6
61465	9833	4/6
61466	9833	5/6
61467	9834	0/5
61468	9834	1/5
61469	9834	2/5
61470	9834	3/5
61471	X
61472	9834	4/5
61473	9835	0/6
61474	9835	1/6
61475	X
61476	9835	2/6
61477	9835	3/6
61478	9835	4/6
61479	9835	5/6
61480	9836	0/6
61481	9836	1/6
61482	9836	2/6
61483	9836	3/6
61484	9836	4/6
61485	9836	5/6
61486	9837	0/5
61487	X
61488	9837	1/5
61489	9837	2/5
61490	9837	3/5
61491	9837	4/5
61492	9838	0/6
61493	9838	1/6
61494	9838	2/6
61495	9838	3/6
61496	9838	4/6
61497	9838	5/6
61498	9839	0/6
61499	9839	1/6
61500	9839	2/6
61501	X
61502	9839	3/6
61503	X
61504	9839	4/6
61505	9839	5/6
61506	9840	0/5
61507	9840	1/5
61508	9840	2/5
61509	9840	3/5
61510	9840	4/5
61511	9841	0/6
61512	9841	1/6
61513	9841	2/6
61514	9841	3/6
61515	9841	4/6
61516	9841	5/6
61517	9842	0/5
61518	9842	1/5
61519	X
61520	9842	2/5
61521	9842	3/5
61522	9842	4/5
61523	9843	0/6
61524	9843	1/6
61525	9843	2/6
61526	9843	3/6
61527	9843	4/6
61528	X
61529	9843	5/6
61530	9844	0/6
61531	9844	1/6
61532	9844	2/6
61533	9844	3/6
61534	9844	4/6
61535	X
61536	9844	5/6
61537	9845	0/5
61538	9845	1/5
61539	9845	2/5
61540	9845	3/5
61541	9845	4/5
61542	9846	0/6
61543	9846	1/6
61544	9846	2/6
61545	9846	3/6
61546	9846	4/6
61547	9846	5/6
61548	9847	0/6
61549	9847	1/6
61550	9847	2/6
61551	X
61552	9847	3/6
61553	9847	4/6
61554	9847	5/6
61555	X
61556	9848	0/5
61557	9848	1/5
61558	9848	2/5
61559	9848	3/5
61560	9848	4/5
61561	9849	0/6
61562	9849	1/6
61563	9849	2/6
61564	9849	3/6
61565	9849	4/6
61566	9849	5/6
61567	X
61568	9850	0/5
61569	9850	1/5
61570	9850	2/5
61571	9850	3/5
61572	9850	4/5
61573	9851	0/6
61574	9851	1/6
61575	9851	2/6
61576	9851	3/6
61577	9851	4/6
61578	9851	5/6
61579	9852	0/6
61580	9852	1/6
61581	X
61582	9852	2/6
61583	X
61584	9852	3/6
61585	9852	4/6
61586	9852	5/6
61587	9853	0/5
61588	9853	1/5
61589	9853	2/5
61590	9853	3/5
61591	9853	4/5
61592	9854	0/6
61593	9854	1/6
61594	9854	2/6
61595	9854	3/6
61596	9854	4/6
61597	9854	5/6
61598	9855	0/6
61599	X
61600	9855	1/6
61601	9855	2/6
61602	9855	3/6
61603	9855	4/6
61604	9855	5/6
61605	9856	0/5
61606	9856	1/5
61607	9856	2/5
61608	X
61609	9856	3/5
61610	9856	4/5
61611	9857	0/6
61612	9857	1/6
61613	9857	2/6
61614	9857	3/6
61615	X
61616	9857	4/6
61617	9857	5/6
61618	9858	0/5
61619	9858	1/5
61620	9858	2/5
61621	9858	3/5
61622	9858	4/5
61623	9859	0/6
61624	9859	1/6
61625	9859	2/6
61626	9859	3/6
61627	9859	4/6
61628	9859	5/6
61629	9860	0/6
61630	9860	1/6
61631	X
61632	9860	2/6
61633	9860	3/6
61634	9860	4/6
61635	X
61636	9860	5/6
61637	9861	0/5
61638	9861	1/5
61639	9861	2/5
61640	9861	3/5
61641	9861	4/5
61642	9862	0/6
61643	9862	1/6
61644	9862	2/6
61645	9862	3/6
61646	9862	4/6
61647	X
61648	9862	5/6
61649	9863	0/6
61650	9863	1/6
61651	9863	2/6
61652	9863	3/6
61653	9863	4/6
61654	9863	5/6
61655	9864	0/5
61656	9864	1/5
61657	9864	2/5
61658	9864	3/5
61659	9864	4/5
61660	9865	0/6
61661	X
61662	9865	1/6
61663	X
61664	9865	2/6
61665	9865	3/6
61666	9865	4/6
61667	9865	5/6
61668	9866	0/5
61669	9866	1/5
61670	9866	2/5
61671	9866	3/5
61672	9866	4/5
61673	9867	0/6
61674	9867	1/6
61675	9867	2/6
61676	9867	3/6
61677	9867	4/6
61678	9867	5/6
61679	X
61680	9868	0/6
61681	9868	1/6
61682	9868	2/6
61683	9868	3/6
61684	9868	4/6
61685	9868	5/6
61686	9869	0/5
61687	9869	1/5
61688	X
61689	9869	2/5
61690	9869	3/5
61691	9869	4/5
61692	9870	0/6
61693	9870	1/6
61694	9870	2/6
61695	X
61696	9870	3/6
61697	9870	4/6
61698	9870	5/6
61699	9871	0/6
61700	9871	1/6
61701	9871	2/6
61702	9871	3/6
61703	9871	4/6
61704	9871	5/6
61705	9872	0/5
61706	9872	1/5
61707	9872	2/5
61708	9872	3/5
61709	9872	4/5
61710	9873	0/6
61711	X
61712	9873	1/6
61713	9873	2/6
61714	9873	3/6
61715	X
61716	9873	4/6
61717	9873	5/6
61718	9874	0/5
61719	9874	1/5
61720	9874	2/5
61721	9874	3/5
61722	9874	4/5
61723	9875	0/6
61724	9875	1/6
61725	9875	2/6
61726	9875	3/6
61727	X
61728	9875	4/6
61729	9875	5/6
61730	9876	0/6
61731	9876	1/6
61732	9876	2/6
61733	9876	3/6
61734	9876	4/6
61735	9876	5/6
61736	9877	0/5
61737	9877	1/5
61738	9877	2/5
61739	9877	3/5
61740	9877	4/5
61741	X
61742	9878	0/6
61743	X
61744	9878	1/6
61745	9878	2/6
61746	9878	3/6
61747	9878	4/6
61748	9878	5/6
61749	9879	0/6
61750	9879	1/6
61751	9879	2/6
61752	9879	3/6
61753	9879	4/6
61754	9879	5/6
61755	9880	0/5
61756	9880	1/5
61757	9880	2/5
61758	9880	3/5
61759	X
61760	9880	4/5
61761	9881	0/6
61762	9881	1/6
61763	9881	2/6
61764	9881	3/6
61765	9881	4/6
61766	9881	5/6
61767	9882	0/5
61768	X
61769	9882	1/5
61770	9882	2/5
61771	9882	3/5
61772	9882	4/5
61773	9883	0/6
61774	9883	1/6
61775	X
61776	9883	2/6
61777	9883	3/6
61778	9883	4/6
61779	9883	5/6
61780	9884	0/6
61781	9884	1/6
61782	9884	2/6
61783	9884	3/6
61784	9884	4/6
61785	9884	5/6
61786	9885	0/5
61787	9885	1/5
61788	9885	2/5
61789	9885	3/5
61790	9885	4/5
61791	X
61792	9886	0/6
61793	9886	1/6
61794	9886	2/6
61795	X
61796	9886	3/6
61797	9886	4/6
61798	9886	5/6
61799	9887	0/6
61800	9887	1/6
61801	9887	2/6
61802	9887	3/6
61803	9887	4/6
61804	9887	5/6
61805	9888	0/5
61806	9888	1/5
61807	X
61808	9888	2/5
61809	9888	3/5
61810	9888	4/5
61811	9889	0/6
61812	9889	1/6
61813	9889	2/6
61814	9889	3/6
61815	9889	4/6
61816	9889	5/6
61817	9890	0/5
61818	9890	1/5
61819	9890	2/5
61820	9890	3/5
61821	X
61822	9890	4/5
61823	X
61824	9891	0/6
61825	9891	1/6
61826	9891	2/6
61827	9891	3/6
61828	9891	4/6
61829	9891	5/6
61830	9892	0/6
61831	9892	1/6
61832	9892	2/6
61833	9892	3/6
61834	9892	4/6
61835	9892	5/6
61836	9893	0/5
61837	9893	1/5
61838	9893	2/5
61839	X
61840	9893	3/5
61841	9893	4/5
61842	9894	0/6
61843	9894	1/6
61844	9894	2/6
61845	9894	3/6
61846	9894	4/6
61847	9894	5/6
61848	X
61849	9895	0/6
61850	9895	1/6
61851	9895	2/6
61852	9895	3/6
61853	9895	4/6
61854	9895	5/6
61855	X
61856	9896	0/5
61857	9896	1/5
61858	9896	2/5
61859	9896	3/5
61860	9896	4/5
61861	9897	0/6
61862	9897	1/6
61863	9897	2/6
61864	9897	3/6
61865	9897	4/6
61866	9897	5/6
61867	9898	0/5
61868	9898	1/5
61869	9898	2/5
61870	9898	3/5
61871	X
61872	9898	4/5
61873	9899	0/6
61874	9899	1/6
61875	X
61876	9899	2/6
61877	9899	3/6
61878	9899	4/6
61879	9899	5/6
61880	9900	0/6
61881	9900	1/6
61882	9900	2/6
61883	9900	3/6
61884	9900	4/6
61885	9900	5/6
61886	9901	0/5
61887	X
61888	9901	1/5
61889	9901	2/5
61890	9901	3/5
61891	9901	4/5
61892	9902	0/6
61893	9902	1/6
61894	9902	2/6
61895	9902	3/6
61896	9902	4/6
61897	9902	5/6
61898	9903	0/6
61899	9903	1/6
61900	9903	2/6
61901	X
61902	9903	3/6
61903	X
61904	9903	4/6
61905	9903	5/6
61906	9904	0/5
61907	9904	1/5
61908	9904	2/5
61909	9904	3/5
61910	9904	4/5
61911	9905	0/6
61912	9905	1/6
61913	9905	2/6
61914	9905	3/6
61915	9905	4/6
61916	9905	5/6
61917	9906	0/5
61918	9906	1/5
61919	X
61920	9906	2/5
61921	9906	3/5
61922	9906	4/5
61923	9907	0/6
61924	9907	1/6
61925	9907	2/6
61926	9907	3/6
61927	9907	4/6
61928	X
61929	9907	5/6
61930	9908	0/6
61931	9908	1/6
61932	9908	2/6
61933	9908	3/6
61934	9908	4/6
61935	X
61936	9908	5/6
61937	9909	0/5
61938	9909	1/5
61939	9909	2/5
61940	9909	3/5
61941	9909	4/5
61942	9910	0/6
61943	9910	1/6
61944	9910	2/6
61945	9910	3/6
61946	9910	4/6
61947	9910	5/6
61948	9911	0/6
61949	9911	1/6
61950	9911	2/6
61951	X
61952	9911	3/6
61953	9911	4/6
61954	9911	5/6
61955	X
61956	9912	0/5
61957	9912	1/5
61958	9912	2/5
61959	9912	3/5
61960	9912	4/5
61961	9913	0/6
61962	9913	1/6
61963	9913	2/6
61964	9913	3/6
61965	9913	4/6
61966	9913	5/6
61967	X
61968	9914	0/5
61969	9914	1/5
61970	9914	2/5
61971	9914	3/5
61972	9914	4/5
61973	9915	0/6
61974	9915	1/6
61975	9915	2/6
61976	9915	3/6
61977	9915	4/6
61978	9915	5/6
61979	9916	0/6
61980	9916	1/6
61981	X
61982	9916	2/6
61983	X
61984	9916	3/6
61985	9916	4/6
61986	9916	5/6
61987	9917	0/5
61988	9917	1/5
61989	9917	2/5
61990	9917	3/5
61991	9917	4/5
61992	9918	0/6
61993	9918	1/6
61994	9918	2/6
61995	9918	3/6
61996	9918	4/6
61997	9918	5/6
61998	9919	0/6
61999	X
62000	9919	1/6
62001	9919	2/6
62002	9919	3/6
62003	9919	4/6
62004	9919	5/6
62005	9920	0/5
62006	9920	1/5
62007	9920	2/5
62008	X
62009	9920	3/5
62010	9920	4/5
62011	9921	0/6
62012	9921	1/6
62013	9921	2/6
62014	9921	3/6
62015	X
62016	9921	4/6
62017	9921	5/6
62018	9922	0/5
62019	9922	1/5
62020	9922	2/5
62021	9922	3/5
62022	9922	4/5
62023	9923	0/6
62024	9923	1/6
62025	9923	2/6
62026	9923	3/6
62027	9923	4/6
62028	9923	5/6
62029	9924	0/6
62030	9924	1/6
62031	X
62032	9924	2/6
62033	9924	3/6
62034	9924	4/6
62035	X
62036	9924	5/6
62037	9925	0/5
62038	9925	1/5
62039	9925	2/5
62040	9925	3/5
62041	9925	4/5
62042	9926	0/6
62043	9926	1/6
62044	9926	2/6
62045	9926	3/6
62046	9926	4/6
62047	X
62048	9926	5/6
62049	9927	0/6
62050	9927	1/6
62051	9927	2/6
62052	9927	3/6
62053	9927	4/6
62054	9927	5/6
62055	9928	0/5
62056	9928	1/5
62057	9928	2/5
62058	9928	3/5
62059	9928	4/5
62060	9929	0/6
62061	X
62062	9929	1/6
62063	X
62064	9929	2/6
62065	9929	3/6
62066	9929	4/6
62067	9929	5/6
62068	9930	0/5
62069	9930	1/5
62070	9930	2/5
62071	9930	3/5
62072	9930	4/5
62073	9931	0/6
62074	9931	1/6
62075	9931	2/6
62076	9931	3/6
62077	9931	4/6
62078	9931	5/6
62079	X
62080	9932	0/6
62081	9932	1/6
62082	9932	2/6
62083	9932	3/6
62084	9932	4/6
62085	9932	5/6
62086	9933	0/5
62087	9933	1/5
62088	X
62089	9933	2/5
62090	9933	3/5
62091	9933	4/5
62092	9934	0/6
62093	9934	1/6
62094	9934	2/6
62095	X
62096	9934	3/6
62097	9934	4/6
62098	9934	5/6
62099	9935	0/6
62100	9935	1/6
62101	9935	2/6
62102	9935	3/6
62103	9935	4/6
62104	9935	5/6
62105	9936	0/5
62106	9936	1/5
62107	9936	2/5
62108	9936	3/5
62109	9936	4/5
62110	9937	0/6
62111	X
62112	9937	1/6
62113	9937	2/6
62114	9937	3/6
62115	X
62116	9937	4/6
62117	9937	5/6
62118	9938	0/5
62119	9938	1/5
62120	9938	2/5
62121	9938	3/5
62122	9938	4/5
62123	9939	0/6
62124	9939	1/6
62125	9939	2/6
62126	9939	3/6
62127	X
62128	9939	4/6
62129	9939	5/6
62130	9940	0/6
62131	9940	1/6
62132	9940	2/6
62133	9940	3/6
62134	9940	4/6
62135	9940	5/6
62136	9941	0/5
62137	9941	1/5
62138	9941	2/5
62139	9941	3/5
62140	9941	4/5
62141	X
62142	9942	0/6
62143	X
62144	9942	1/6
62145	9942	2/6
62146	9942	3/6
62147	9942	4/6
62148	9942	5/6
62149	9943	0/6
62150	9943	1/6
62151	9943	2/6
62152	9943	3/6
62153	9943	4/6
62154	9943	5/6
62155	9944	0/5
62156	9944	1/5
62157	9944	2/5
62158	9944	3/5
62159	X
62160	9944	4/5
62161	9945	0/6
62162	9945	1/6
62163	9945	2/6
62164	9945	3/6
62165	9945	4/6
62166	9945	5/6
62167	9946	0/5
62168	X
62169	9946	1/5
62170	9946	2/5
62171	9946	3/5
62172	9946	4/5
62173	9947	0/6
62174	9947	1/6
62175	X
62176	9947	2/6
62177	9947	3/6
62178	9947	4/6
62179	9947	5/6
62180	9948	0/6
62181	9948	1/6
62182	9948	2/6
62183	9948	3/6
62184	9948	4/6
62185	9948	5/6
62186	9949	0/5
62187	9949	1/5
62188	9949	2/5
62189	9949	3/5
62190	9949	4/5
62191	X
62192	9950	0/6
62193	9950	1/6
62194	9950	2/6
62195	X
62196	9950	3/6
62197	9950	4/6
62198	9950	5/6
62199	9951	0/6
62200	9951	1/6
62201	9951	2/6
62202	9951	3/6
62203	9951	4/6
62204	9951	5/6
62205	9952	0/5
62206	9952	1/5
62207	X
62208	9952	2/5
62209	9952	3/5
62210	9952	4/5
62211	9953	0/6
62212	9953	1/6
62213	9953	2/6
62214	9953	3/6
62215	9953	4/6
62216	9953	5/6
62217	9954	0/5
62218	9954	1/5
62219	9954	2/5
62220	9954	3/5
62221	X
62222	9954	4/5
62223	X
62224	9955	0/6
62225	9955	1/6
62226	9955	2/6
62227	9955	3/6
62228	9955	4/6
62229	9955	5/6
62230	9956	0/6
62231	9956	1/6
62232	9956	2/6
62233	9956	3/6
62234	9956	4/6
62235	9956	5/6
62236	9957	0/5
62237	9957	1/5
62238	9957	2/5
62239	X
62240	9957	3/5
62241	9957	4/5
62242	9958	0/6
62243	9958	1/6
62244	9958	2/6
62245	9958	3/6
62246	9958	4/6
62247	9958	5/6
62248	X
62249	9959	0/6
62250	9959	1/6
62251	9959	2/6
62252	9959	3/6
62253	9959	4/6
62254	9959	5/6
62255	X
62256	9960	0/5
62257	9960	1/5
62258	9960	2/5
62259	9960	3/5
62260	9960	4/5
62261	9961	0/6
62262	9961	1/6
62263	9961	2/6
62264	9961	3/6
62265	9961	4/6
62266	9961	5/6
62267	9962	0/5
62268	9962	1/5
62269	9962	2/5
62270	9962	3/5
62271	X
62272	9962	4/5
62273	9963	0/6
62274	9963	1/6
62275	X
62276	9963	2/6
62277	9963	3/6
62278	9963	4/6
62279	9963	5/6
62280	9964	0/6
62281	9964	1/6
62282	9964	2/6
62283	9964	3/6
62284	9964	4/6
62285	9964	5/6
62286	9965	0/5
62287	X
62288	9965	1/5
62289	9965	2/5
62290	9965	3/5
62291	9965	4/5
62292	9966	0/6
62293	9966	1/6
62294	9966	2/6
62295	9966	3/6
62296	9966	4/6
62297	9966	5/6
62298	9967	0/6
62299	9967	1/6
62300	9967	2/6
62301	X
62302	9967	3/6
62303	X
62304	9967	4/6
62305	9967	5/6
62306	9968	0/5
62307	9968	1/5
62308	9968	2/5
62309	9968	3/5
62310	9968	4/5
62311	9969	0/6
62312	9969	1/6
62313	9969	2/6
62314	9969	3/6
62315	9969	4/6
62316	9969	5/6
62317	9970	0/5
62318	9970	1/5
62319	X
62320	9970	2/5
62321	9970	3/5
62322	9970	4/5
62323	9971	0/6
62324	9971	1/6
62325	9971	2/6
62326	9971	3/6
62327	9971	4/6
62328	X
62329	9971	5/6
62330	9972	0/6
62331	9972	1/6
62332	9972	2/6
62333	9972	3/6
62334	9972	4/6
62335	X
62336	9972	5/6
62337	9973	0/5
62338	9973	1/5
62339	9973	2/5
62340	9973	3/5
62341	9973	4/5
62342	9974	0/6
62343	9974	1/6
62344	9974	2/6
62345	9974	3/6
62346	9974	4/6
62347	9974	5/6
62348	9975	0/6
62349	9975	1/6
62350	9975	2/6
62351	X
62352	9975	3/6
62353	9975	4/6
62354	9975	5/6
62355	X
62356	9976	0/5
62357	9976	1/5
62358	9976	2/5
62359	9976	3/5
62360	9976	4/5
62361	9977	0/6
62362	9977	1/6
62363	9977	2/6
62364	9977	3/6
62365	9977	4/6
62366	9977	5/6
62367	X
62368	9978	0/5
62369	9978	1/5
62370	9978	2/5
62371	9978	3/5
62372	9978	4/5
62373	9979	0/6
62374	9979	1/6
62375	9979	2/6
62376	9979	3/6
62377	9979	4/6
62378	9979	5/6
62379	9980	0/6
62380	9980	1/6
62381	X
62382	9980	2/6
62383	X
62384	9980	3/6
62385	9980	4/6
62386	9980	5/6
62387	9981	0/5
62388	9981	1/5
62389	9981	2/5
62390	9981	3/5
62391	9981	4/5
62392	9982	0/6
62393	9982	1/6
62394	9982	2/6
62395	9982	3/6
62396	9982	4/6
62397	9982	5/6
62398	9983	0/6
62399	X
62400	9983	1/6
62401	9983	2/6
62402	9983	3/6
62403	9983	4/6
62404	9983	5/6
62405	9984	0/5
62406	9984	1/5
62407	9984	2/5
62408	X
62409	9984	3/5
62410	9984	4/5
62411	9985	0/6
62412	9985	1/6
62413	9985	2/6
62414	9985	3/6
62415	X
62416	9985	4/6
62417	9985	5/6
62418	9986	0/5
62419	9986	1/5
62420	9986	2/5
62421	9986	3/5
62422	9986	4/5
62423	9987	0/6
62424	9987	1/6
62425	9987	2/6
62426	9987	3/6
62427	9987	4/6
62428	9987	5/6
62429	9988	0/6
62430	9988	1/6
62431	X
62432	9988	2/6
62433	9988	3/6
62434	9988	4/6
62435	X
62436	9988	5/6
62437	9989	0/5
62438	9989	1/5
62439	9989	2/5
62440	9989	3/5
62441	9989	4/5
62442	9990	0/6
62443	9990	1/6
62444	9990	2/6
62445	9990	3/6
62446	9990	4/6
62447	X
62448	9990	5/6
62449	9991	0/6
62450	9991	1/6
62451	9991	2/6
62452	9991	3/6
62453	9991	4/6
62454	9991	5/6
62455	9992	0/5
62456	9992	1/5
62457	9992	2/5
62458	9992	3/5
62459	9992	4/5
62460	9993	0/6
62461	X
62462	9993	1/6
62463	X
62464	9993	2/6
62465	9993	3/6
62466	9993	4/6
62467	9993	5/6
62468	9994	0/5
62469	9994	1/5
62470	9994	2/5
62471	9994	3/5
62472	9994	4/5
62473	9995	0/6
62474	9995	1/6
62475	9995	2/6
62476	9995	3/6
62477	9995	4/6
62478	9995	5/6
62479	X
62480	9996	0/6
62481	9996	1/6
62482	9996	2/6
62483	9996	3/6
62484	9996	4/6
62485	9996	5/6
62486	9997	0/5
62487	9997	1/5
62488	X
62489	9997	2/5
62490	9997	3/5
62491	9997	4/5
62492	9998	0/6
62493	9998	1/6
62494	9998	2/6
62495	X
62496	9998	3/6
62497	9998	4/6
62498	9998	5/6
62499	9999	0/6
62500	9999	1/6
62501	9999	2/6
62502	9999	3/6
62503	9999	4/6
62504	9999	5/6
62505	10000	0/5
62506	10000	1/5
62507	10000	2/5
62508	10000	3/5
62509	10000	4/5
62510	10001	0/6
62511	X
62512	10001	1/6
62513	10001	2/6
62514	10001	3/6
62515	X
62516	10001	4/6
62517	10001	5/6
62518	10002	0/5
62519	10002	1/5
62520	10002	2/5
62521	10002	3/5
62522	10002	4/5
62523	10003	0/6
62524	10003	1/6
62525	10003	2/6
62526	10003	3/6
62527	X
62528	10003	4/6
62529	10003	5/6
62530	10004	0/6
62531	10004	1/6
62532	10004	2/6
62533	10004	3/6
62534	10004	4/6
62535	10004	5/6
62536	10005	0/5
62537	10005	1/5
62538	10005	2/5
62539	10005	3/5
62540	10005	4/5
62541	X
62542	10006	0/6
62543	X
62544	10006	1/6
62545	10006	2/6
62546	10006	3/6
62547	10006	4/6
62548	10006	5/6
62549	10007	0/6
62550	10007	1/6
62551	10007	2/6
62552	10007	3/6
62553	10007	4/6
62554	10007	5/6
62555	10008	0/5
62556	10008	1/5
62557	10008	2/5
62558	10008	3/5
62559	X
62560	10008	4/5
62561	10009	0/6
62562	10009	1/6
62563	10009	2/6
62564	10009	3/6
62565	10009	4/6
62566	10009	5/6
62567	10010	0/5
62568	X
62569	10010	1/5
62570	10010	2/5
62571	10010	3/5
62572	10010	4/5
62573	10011	0/6
62574	10011	1/6
62575	X
62576	10011	2/6
62577	10011	3/6
62578	10011	4/6
62579	10011	5/6
62580	10012	0/6
62581	10012	1/6
62582	10012	2/6
62583	10012	3/6
62584	10012	4/6
62585	10012	5/6
62586	10013	0/5
62587	10013	1/5
62588	10013	2/5
62589	10013	3/5
62590	10013	4/5
62591	X
62592	10014	0/6
62593	10014	1/6
62594	10014	2/6
62595	X
62596	10014	3/6
62597	10014	4/6
62598	10014	5/6
62599	10015	0/6
62600	10015	1/6
62601	10015	2/6
62602	10015	3/6
62603	10015	4/6
62604	10015	5/6
62605	10016	0/5
62606	10016	1/5
62607	X
62608	10016	2/5
62609	10016	3/5
62610	10016	4/5
62611	10017	0/6
62612	10017	1/6
62613	10017	2/6
62614	10017	3/6
62615	10017	4/6
62616	10017	5/6
62617	10018	0/5
62618	10018	1/5
62619	10018	2/5
62620	10018	3/5
62621	X
62622	10018	4/5
62623	X
62624	10019	0/6
62625	10019	1/6
62626	10019	2/6
62627	10019	3/6
62628	10019	4/6
62629	10019	5/6
62630	10020	0/6
62631	10020	1/6
62632	10020	2/6
62633	10020	3/6
62634	10020	4/6
62635	10020	5/6
62636	10021	0/5
62637	10021	1/5
62638	10021	2/5
62639	X
62640	10021	3/5
62641	10021	4/5
62642	10022	0/6
62643	10022	1/6
62644	10022	2/6
62645	10022	3/6
62646	10022	4/6
62647	10022	5/6
62648	X
62649	10023	0/6
62650	10023	1/6
62651	10023	2/6
62652	10023	3/6
62653	10023	4/6
62654	10023	5/6
62655	X
62656	10024	0/5
62657	10024	1/5
62658	10024	2/5
62659	10024	3/5
62660	10024	4/5
62661	10025	0/6
62662	10025	1/6
62663	10025	2/6
